speed;rate;vol;wear;rough;cost;victories;defeats;draws
51.05;53.56;5000;32.89;0.55;8.21;492;507;0
68.27;118.56;5000;31.86;0.65;4.91;809;190;0
70.76;50;5000;34.97;0.51;9.64;142;856;1
65.19;50;5000;34.29;0.51;9.3;228;771;0
50.87;50.06;5000;33.06;0.53;8.61;424;575;0
74.78;50.03;5000;35.44;0.5;9.89;82;917;0
65.38;50;5000;34.32;0.51;9.31;225;774;0
52.11;65.13;5000.01;32.34;0.59;7.11;654;345;0
48.35;50.31;5000.01;32.99;0.54;8.51;450;549;0
50.6;50.04;5000;33.05;0.53;8.61;426;573;0
73.82;50;5000;35.33;0.5;9.83;98;901;0
50.1;51.63;5000;32.96;0.54;8.4;464;535;0
74.37;50;5000;35.4;0.5;9.86;89;910;0
75.54;50;5000;35.53;0.5;9.94;68;931;0
64.92;50;5000;34.26;0.51;9.28;232;767;0
73.82;50;5000;35.33;0.5;9.83;99;900;0
51.76;56.82;5000;32.74;0.56;7.89;542;457;0
73.73;141.09;5000.01;32.93;0.66;4.58;479;520;0
50.86;58.78;5000;32.62;0.57;7.66;583;416;0
76.27;50;5000;35.61;0.5;9.99;57;942;0
51.09;60.74;5000;32.53;0.57;7.48;610;389;0
67.99;127.56;5000;32.15;0.66;4.69;698;301;0
59.27;94.76;5000;31.51;0.64;5.48;982;17;0
51.4;56.76;5000.01;32.73;0.56;7.88;544;455;0
62.05;98.13;5000;31.52;0.64;5.41;975;24;0
51.95;71.03;5000;32.1;0.6;6.64;713;285;1
53.77;68.66;5000.06;32.19;0.59;6.87;683;316;0
64.94;50;5000;34.26;0.51;9.29;231;768;0
62.73;50;5000;34.01;0.52;9.16;266;732;1
