speed;rate;vol;wear;rough;cost;victories;defeats;draws
79.98;148.34;8569.91;7.35;0.38;7.3;267;732;0
79.98;149.98;8073.34;7.15;0.39;6.74;292;707;0
80;50;5741.37;5.14;0.34;9.31;559;440;0
80;149.42;10599.19;8.42;0.33;9.59;149;850;0
80;145.87;8497.99;7.23;0.38;7.25;272;727;0
80;150;7964.18;7.09;0.39;6.62;302;697;0
80;50.03;10649.81;4.61;0.27;18.86;947;52;0
80;50;10656.84;4.6;0.27;18.89;993;5;1
80;50;10953.74;4.61;0.27;19.68;933;66;0
79.99;149.88;10073.36;8.17;0.34;8.98;197;802;0
80;150;11534.9;8.93;0.32;10.6;115;884;0
80;50;11211.47;4.61;0.27;20.38;875;123;1
80;145.15;12000;9.01;0.32;11.26;71;927;1
80;147.06;10755.32;8.42;0.33;9.82;136;863;0
80;149.94;10414.1;8.34;0.34;9.37;166;833;0
80;50;7581.13;4.79;0.32;11.93;572;427;0
80;149.1;8846.96;7.52;0.37;7.6;249;750;0
80;50;8855.91;4.66;0.3;14.46;721;278;0
80;149.88;8025.14;7.12;0.39;6.69;298;701;0
79.95;150;8951.56;7.6;0.37;7.7;245;754;0
80;149.96;8114.01;7.17;0.38;6.78;292;707;0
79.95;62.52;6658.38;5.12;0.37;8.9;478;521;0
80;50;5162.91;5.3;0.35;8.72;554;445;0
80;50;10643.46;4.6;0.27;18.85;996;2;1
80;50;8969.77;4.66;0.3;14.71;735;264;0
80;50;8589.85;4.68;0.31;13.88;703;296;0
79.91;150;8033.98;7.13;0.39;6.7;298;701;0
80;50;11921.11;4.65;0.26;22.32;737;262;0
80;148.38;11699.62;8.96;0.32;10.83;105;894;0
80;149.99;9916.08;8.09;0.35;8.8;209;790;0
80;149.79;8749.29;7.49;0.37;7.48;255;744;0
80;50;8497.99;4.69;0.31;13.69;695;303;1
80;149.96;8190.27;7.21;0.38;6.86;287;712;0
80;145.88;11883.38;8.97;0.32;11.11;82;917;0
80;50;8497.99;4.69;0.31;13.69;695;303;1
80;50;8657.04;4.68;0.31;14.02;706;293;0
80;50.03;9627.63;4.62;0.29;16.25;822;176;1
80;135.96;11986.74;8.65;0.32;11.59;41;958;0
80;149.73;8508.75;7.36;0.38;7.21;268;731;0
80;50;10362.73;4.61;0.28;18.11;958;40;1
80;138.85;12000;8.77;0.32;11.49;46;953;0
79.98;148.64;8566.96;7.36;0.37;7.29;269;730;0
80;50;11920.19;4.65;0.26;22.32;738;261;0
