speed;rate;vol;wear;rough;cost;victories;defeats;draws
79.18;70.4;5000.08;2.21;0.39;16.62;561;438;0
65.53;132.69;5000.03;3.43;0.44;13.58;182;817;0
80;50;8082.73;2.17;0.31;31.92;720;279;0
53.71;135.68;5000;4.13;0.45;13.42;55;944;0
74.62;60.79;5000.04;2.64;0.37;17.65;366;632;1
61.67;131.47;5000.02;3.68;0.45;13.52;137;862;0
80;50;8263.48;2.18;0.31;32.68;691;308;0
69.57;100.36;5000;2.99;0.43;14.28;266;733;0
77.69;51.68;5000.03;2.35;0.35;19.21;488;511;0
78.45;58.45;5001.23;2.29;0.36;18.14;516;483;0
52.68;132.39;5000;4.18;0.45;13.41;48;951;0
74.99;60.39;5000.01;2.6;0.37;17.72;380;619;0
80;50;5261.19;2.1;0.34;20.53;882;117;0
67.97;132.29;5000;3.24;0.44;13.63;221;778;0
62.14;140.69;5000.02;3.7;0.45;13.5;127;872;0
80;50;8761.72;2.19;0.31;34.75;623;376;0
80;50;6558.78;2.08;0.33;25.53;925;74;0
49.89;133.9;5000.06;4.28;0.45;13.4;21;978;0
80;50;8942.98;2.2;0.31;35.5;601;398;0
56.47;130.08;5000.01;3.99;0.45;13.46;80;919;0
77.04;63.8;5000.09;2.41;0.38;17.33;453;546;0
80;50;10314.55;2.18;0.3;40.95;678;321;0
75.84;86.11;5000;2.46;0.41;15.17;432;567;0
76.41;56.59;5000.25;2.48;0.36;18.34;428;571;0
80;50;6312.64;2.08;0.33;24.54;957;42;0
47.54;132.44;5000;4.36;0.46;13.39;5;994;0
80;50;8650.97;2.19;0.31;34.29;637;362;0
76.7;66.72;5000.12;2.44;0.38;16.96;447;552;0
76.35;61.23;5000.04;2.48;0.37;17.65;426;573;0
60.13;136.11;5000.17;3.8;0.45;13.48;115;884;0
49.1;132.39;5000;4.31;0.45;13.4;15;984;0
80;50;6368.67;2.08;0.33;24.76;951;48;0
80;50;10200.84;2.19;0.3;40.51;660;339;0
65.96;92.06;5000.06;3.29;0.42;14.54;210;789;0
80;50;10158.15;2.19;0.3;40.35;655;344;0
57.71;132.26;5000.01;3.93;0.45;13.46;91;908;0
79.9;52.17;5001.83;2.15;0.35;19.22;772;227;0
76.83;65.85;5000.21;2.43;0.38;17.07;449;550;0
74.03;61.48;5000.03;2.69;0.37;17.53;352;647;0
51.95;133.91;5000.37;4.21;0.45;13.41;37;962;0
80;50;11209.08;2.14;0.3;44.27;808;191;0
80;50;8009.92;2.16;0.32;31.61;731;267;1
57.14;131.49;5000.06;3.96;0.45;13.46;86;913;0
47.39;132.43;5000;4.36;0.46;13.39;3;996;0
78.21;63.19;5000.17;2.31;0.37;17.46;504;495;0
57.93;132.37;5000.01;3.92;0.45;13.46;94;905;0
75.27;58.5;5000;2.58;0.37;18;389;609;1
80;50;8412.25;2.18;0.31;33.3;672;327;0
80;50;8786.11;2.19;0.31;34.85;620;379;0
80;50;10233.23;2.18;0.3;40.64;665;334;0
80;77.07;5691.22;2.08;0.39;18.08;798;201;0
80;50;10184.49;2.19;0.3;40.45;658;341;0
80;50;6604.44;2.09;0.33;25.72;919;80;0
58.81;118.01;5000.05;3.83;0.44;13.6;110;889;0
79.13;51.43;5000.33;2.22;0.35;19.32;557;442;0
76.3;64.5;5000.01;2.48;0.38;17.22;428;571;0
78.26;54.54;5000.01;2.31;0.35;18.75;505;494;0
80;50;9957.32;2.19;0.3;39.57;629;370;0
80;50;6644.57;2.09;0.33;25.88;915;84;0
80;50;9796.45;2.2;0.3;38.94;612;387;0
80;50;10617.26;2.17;0.3;42.09;722;277;0
63;112.7;5000.11;3.53;0.44;13.77;173;826;0
55.15;133.59;5000.3;4.06;0.45;13.43;67;932;0
61.57;118.6;5000.07;3.65;0.44;13.64;146;853;0
56.04;138.25;5000.3;4.03;0.45;13.43;69;930;0
80;50;7636.69;2.14;0.32;30.03;784;215;0
75;105.15;5000.14;2.54;0.43;14.26;396;603;0
77.37;68.51;5000.06;2.37;0.39;16.77;476;523;0
57.66;123.66;5000.16;3.91;0.45;13.52;94;905;0
80;50;11090;2.14;0.3;43.84;789;210;0
80;50;10062.6;2.19;0.3;39.98;642;357;0
61.45;123.94;5000.01;3.67;0.44;13.58;140;859;0
51.29;134.64;5000.1;4.23;0.45;13.4;30;969;0
80;52.03;5166;2.12;0.35;19.81;822;177;0
80;50;10109.01;2.19;0.3;40.16;648;350;1
80;50;9525.39;2.2;0.3;37.86;576;423;0
78.07;56.88;5000.4;2.33;0.36;18.36;498;501;0
80;50;10384.28;2.18;0.3;41.22;687;312;0
80;50;9288.11;2.2;0.31;36.91;568;431;0
80;50;6190.63;2.07;0.33;24.05;975;24;0
80;50;10603.88;2.17;0.3;42.04;719;280;0
61.16;112.74;5000.29;3.66;0.44;13.73;147;852;0
60.91;134.51;5000.49;3.75;0.45;13.5;123;876;0
77.1;77.05;5000.26;2.37;0.4;15.9;476;523;0
80;50;8293.05;2.18;0.31;32.8;688;311;0
80;50;8150.61;2.17;0.31;32.2;709;290;0
80;50;6687.24;2.09;0.33;26.06;910;89;0
80;50;6613;2.09;0.33;25.75;916;83;0
76.31;59.85;5000.14;2.49;0.37;17.85;424;575;0
80;50;8374.42;2.18;0.31;33.14;677;322;0
74.29;74.32;5000;2.63;0.4;16.06;374;625;0
80;50;8638.79;2.19;0.31;34.24;638;361;0
78.56;53.68;5000.02;2.28;0.35;18.9;523;476;0
75.73;70.7;5000.12;2.51;0.39;16.47;418;581;0
55.62;132.37;5000.01;4.04;0.45;13.44;71;928;0
80;50;10466.3;2.18;0.3;41.53;698;301;0
50.97;132.43;5000;4.25;0.45;13.4;28;971;0
80;50;8459.55;2.18;0.31;33.5;663;336;0
80;50;10288.75;2.18;0.3;40.85;674;325;0
80;50;10632.64;2.17;0.3;42.15;724;275;0
80;50;7880.83;2.16;0.32;31.06;747;252;0
78.81;50.11;5000.38;2.24;0.34;19.54;547;452;0
80;50;9043.25;2.2;0.31;35.91;590;409;0
73.46;70.08;5000;2.72;0.39;16.46;348;651;0
80;50;6218.17;2.07;0.33;24.16;971;28;0
52.39;132.5;5000.1;4.19;0.45;13.41;43;956;0
73.67;65.2;5000.08;2.71;0.38;17.03;346;653;0
55.83;134.81;5000.04;4.03;0.45;13.43;72;927;0
76.44;56.97;5000.01;2.47;0.36;18.28;429;569;1
80;50;8699.35;2.19;0.31;34.5;631;368;0
80;50;10413.53;2.18;0.3;41.33;689;310;0
79.47;60.69;5003;2.2;0.37;17.86;564;435;0
77.3;65.71;5000.1;2.39;0.38;17.1;466;533;0
80;50;7955.31;2.16;0.32;31.38;738;261;0
80;50;8794.24;2.19;0.31;34.89;619;380;0
70.92;75.42;5000.09;2.92;0.4;15.84;287;712;0
72.3;100.41;5000.26;2.76;0.43;14.35;327;672;0
80;50;6438.71;2.08;0.33;25.04;942;57;0
80;50;6334.52;2.08;0.33;24.62;955;44;0
80;50;10173.47;2.19;0.3;40.41;657;342;0
51.11;136.56;5000.05;4.24;0.45;13.4;26;973;0
61.7;132.43;5000;3.69;0.45;13.52;135;864;0
77.88;68.56;5001.24;2.33;0.39;16.79;500;499;0
80;50;11969.3;2.08;0.29;46.94;924;75;0
59.73;130.36;5000;3.8;0.45;13.5;115;884;0
61.38;110.83;5000.1;3.64;0.44;13.78;151;848;0
80;50;7396.49;2.13;0.32;29.02;822;177;0
71.75;75.51;5000;2.85;0.4;15.86;308;691;0
59.41;111.46;5000.01;3.78;0.44;13.72;123;876;0
80;50.01;6361.41;2.08;0.33;24.73;952;47;0
80;90.86;5528.31;2.07;0.41;16.49;905;94;0
80;50;8745.75;2.19;0.31;34.69;625;374;0
79.97;50;8248.63;2.18;0.31;32.61;685;314;0
60.12;125.37;5000.84;3.76;0.45;13.54;121;878;0
71.8;80.34;5000.02;2.83;0.41;15.45;315;684;0
59.52;132.72;5000.09;3.82;0.45;13.48;112;887;0
80;50;10698.16;2.16;0.3;42.4;733;266;0
75.71;67.69;5000.16;2.52;0.39;16.81;412;587;0
80;50;6961.22;2.1;0.32;27.19;878;121;0
54.89;132.29;5000.08;4.08;0.45;13.43;65;934;0
80;50;11188.95;2.14;0.3;44.2;805;194;0
66.13;79.01;5000;3.31;0.41;15.37;211;787;1
61.18;140.23;5000.12;3.75;0.45;13.49;115;884;0
80;50;11561.22;2.11;0.29;45.52;861;138;0
80;50;11269.25;2.13;0.3;44.49;816;183;0
77.45;58.48;5000.01;2.38;0.36;18.09;467;532;0
80;50;11248.93;2.13;0.3;44.41;813;186;0
80;50;10426.8;2.18;0.3;41.38;692;307;0
51.77;133.91;5000.37;4.21;0.45;13.41;34;965;0
71.99;74.51;5000.02;2.83;0.4;15.96;313;686;0
76.53;129.38;5000;2.52;0.44;13.84;396;603;0
80;50;9107.01;2.2;0.31;36.17;583;416;0
80;50;8110.85;2.17;0.31;32.03;715;284;0
51.15;132.12;5000.03;4.24;0.45;13.4;30;969;0
78.69;60.07;5000.03;2.27;0.37;17.91;529;470;0
53.34;135.68;5000.07;4.15;0.45;13.41;47;952;0
54.46;133.12;5000.16;4.1;0.45;13.43;60;939;0
80;50;7488.86;2.14;0.32;29.41;809;190;0
80;50;7208.79;2.12;0.32;28.23;848;151;0
80;50;8128.41;2.17;0.31;32.11;711;287;1
77.27;62.58;5000.34;2.4;0.37;17.51;460;539;0
80;50;11656.43;2.11;0.29;45.86;873;126;0
65.24;132.39;5000.03;3.44;0.44;13.58;178;821;0
79.03;55.4;5000.12;2.24;0.36;18.64;543;456;0
77.33;55.48;5000;2.39;0.36;18.55;463;536;0
80;50;11887.12;2.09;0.29;46.66;909;90;0
75.99;63.45;5001.69;2.51;0.38;17.35;416;583;0
80;50.01;10441.09;2.18;0.3;41.43;693;306;0
63.51;115.52;5000.01;3.5;0.44;13.73;177;822;0
79.99;50;6233.55;2.07;0.33;24.22;963;36;0
80;50;5462.93;2.09;0.34;21.26;917;82;0
61.69;113.5;5000.06;3.63;0.44;13.73;154;845;0
79.92;50;7983.13;2.17;0.32;31.49;714;285;0
74.67;68.37;5000.08;2.61;0.39;16.69;379;620;0
80;50;5329.83;2.1;0.34;20.77;897;102;0
78.55;59.85;5000.23;2.28;0.37;17.93;521;478;0
72.09;66.06;5000.32;2.85;0.38;16.86;307;692;0
80;50;7417.54;2.13;0.32;29.11;819;180;0
80;50;5993.19;2.07;0.33;23.27;992;7;0
79.89;53.35;5000.45;2.16;0.35;19.01;754;245;0
76.7;64.77;5000.12;2.44;0.38;17.2;442;557;0
79.96;50.08;5000.45;2.13;0.34;19.59;817;182;0
78.1;61.67;5000.01;2.32;0.37;17.66;499;500;0
47.52;132.1;5000;4.36;0.46;13.39;4;995;0
51.68;132.39;5000;4.22;0.45;13.41;36;963;0
50.79;132.26;5000.09;4.25;0.45;13.4;28;971;0
80;50;8890.37;2.2;0.31;35.29;609;390;0
80;50;6505.25;2.08;0.33;25.31;931;68;0
80;50;6810.52;2.1;0.33;26.57;896;103;0
80;50;6014.21;2.07;0.33;23.35;993;6;0
74.88;61.81;5000.53;2.61;0.37;17.52;377;622;0
80;50;7888.39;2.16;0.32;31.09;746;253;0
75.24;55.05;5000.06;2.58;0.36;18.54;385;613;1
79.29;50;5000.45;2.19;0.34;19.58;625;374;0
80;50;6239.49;2.07;0.33;24.24;968;31;0
57.45;134.44;5000.52;3.95;0.45;13.45;86;913;0
64.86;110.81;5000.04;3.39;0.44;13.85;196;803;0
80;50;8871.66;2.2;0.31;35.21;611;388;0
59.76;141.38;5000.08;3.84;0.45;13.47;96;903;0
80;50;11834.29;2.09;0.29;46.47;901;98;0
80;50;6518.78;2.08;0.33;25.37;929;70;0
49.38;133.12;5000.03;4.3;0.45;13.4;17;982;0
76.22;61.85;5000;2.49;0.37;17.56;421;578;0
80;88.95;5689.79;2.06;0.41;17.09;871;128;0
79.86;58.67;5002.01;2.17;0.36;18.16;723;276;0
79.1;63.93;5000.03;2.23;0.38;17.39;550;449;0
80;50;6825.48;2.1;0.33;26.63;894;105;0
79.78;60.37;5001.19;2.17;0.37;17.91;702;297;0
80;50;11292.15;2.13;0.3;44.57;820;179;0
80;50;5526.22;2.08;0.34;21.49;927;72;0
80;50;10789.87;2.16;0.3;42.74;742;257;0
73.65;70.09;5000.03;2.7;0.39;16.46;353;646;0
80;50;8911.12;2.2;0.31;35.37;605;394;0
80;50;11014.3;2.15;0.3;43.56;778;221;0
58.52;120.23;5000.01;3.85;0.44;13.57;105;894;0
79.72;59.33;5000.04;2.18;0.37;18.05;682;317;0
58.3;130.99;5000.03;3.89;0.45;13.47;98;901;0
76.2;127.72;5000;2.54;0.44;13.85;395;604;0
80;50;6301.47;2.08;0.33;24.49;959;40;0
80;50;7505.5;2.14;0.32;29.48;807;192;0
80;50;10332.09;2.18;0.3;41.02;680;319;0
80;50;7125.45;2.11;0.32;27.88;859;140;0
80;50;6151.48;2.07;0.33;23.89;980;19;0
80;50;9200.12;2.2;0.31;36.55;575;424;0
80;50;11816.83;2.1;0.29;46.41;900;99;0
80;50;6285.7;2.08;0.33;24.43;962;37;0
75.36;63.75;5000.04;2.56;0.38;17.28;395;603;1
80;50;5031.83;2.13;0.34;19.72;830;169;0
80;50;6881.44;2.1;0.33;26.86;887;112;0
80;50;8186.46;2.17;0.31;32.35;705;294;0
80;50;11434.5;2.12;0.3;45.07;838;161;0
51.02;132.26;5000;4.24;0.45;13.4;29;970;0
73.95;85.29;5000.04;2.63;0.41;15.17;373;626;0
77.57;50.44;5000.14;2.35;0.34;19.43;483;516;0
80;50;10213.15;2.18;0.3;40.56;662;337;0
78.23;53.82;5000.32;2.31;0.35;18.87;504;495;0
80;50;9823.23;2.2;0.3;39.04;614;385;0
52.14;133.16;5000.04;4.2;0.45;13.41;40;958;1
80;50;11344.66;2.13;0.3;44.76;826;173;0
79.91;61.28;5203.95;2.14;0.37;18.44;754;245;0
80;50;7729.97;2.15;0.32;30.43;768;231;0
77.21;61.88;5001.19;2.4;0.37;17.6;457;542;0
80;50;7163.28;2.12;0.32;28.04;853;146;0
80;50;8679.52;2.19;0.31;34.41;634;365;0
80;50;6206.06;2.07;0.33;24.11;973;26;0
80;50;6900.13;2.1;0.33;26.94;884;115;0
80;50;9840.38;2.2;0.3;39.11;615;384;0
80;50;8683.3;2.19;0.31;34.43;633;366;0
80;50;9773.52;2.2;0.3;38.85;607;391;1
80;50;8608.45;2.19;0.31;34.12;643;356;0
80;50;9550.27;2.2;0.3;37.96;581;418;0
60.95;138.47;5000.33;3.76;0.45;13.49;117;882;0
80;50;7865.43;2.16;0.32;31;749;250;0
80;50;5395.34;2.09;0.34;21.01;907;92;0
57.81;139.05;5000.03;3.94;0.45;13.45;85;914;0
77.04;71.86;5000.02;2.39;0.39;16.4;465;534;0
80;50;10928.5;2.15;0.3;43.25;762;237;0
78.5;63.01;5000.19;2.29;0.37;17.49;519;480;0
76.47;65.71;5000.15;2.46;0.38;17.07;437;562;0
57.4;131.68;5000;3.94;0.45;13.46;89;910;0
80;50;6860;2.1;0.33;26.77;890;109;0
80;50;10265.47;2.18;0.3;40.76;671;328;0
59.26;134.34;5000.51;3.84;0.45;13.48;102;897;0
79.23;57.43;5000;2.22;0.36;18.32;552;447;0
80;72.8;5181.69;2.11;0.39;16.94;823;176;0
80;50;7352.95;2.13;0.32;28.83;825;174;0
73.44;66.43;5000.1;2.73;0.38;16.87;343;656;0
80;50;6842.6;2.1;0.33;26.7;891;108;0
80;50;6899.32;2.1;0.33;26.94;885;114;0
80;50;5560.93;2.08;0.34;21.62;935;64;0
80;50;11458.69;2.12;0.3;45.16;845;153;1
80;50;8128.41;2.17;0.31;32.11;711;287;1
80;50;9628.37;2.2;0.3;38.27;591;408;0
80;50;9639.4;2.2;0.3;38.32;593;406;0
58.48;129.6;5000.02;3.88;0.45;13.48;101;898;0
63.85;115.04;5000.06;3.47;0.44;13.75;180;819;0
80;50;7620.85;2.14;0.32;29.97;788;211;0
73.2;104.84;5000.04;2.69;0.43;14.23;342;657;0
80;50;11612.56;2.11;0.29;45.7;867;132;0
80;50;9077.53;2.2;0.31;36.05;586;413;0
80;50;6762.96;2.09;0.33;26.37;903;96;0
80;50;9982.52;2.19;0.3;39.67;632;367;0
67.96;86.32;5000;3.14;0.42;14.92;241;758;0
76.44;56.75;5000.46;2.47;0.36;18.32;431;568;0
78.26;52.38;5000.01;2.3;0.35;19.11;510;488;1
80;50;8570;2.19;0.31;33.96;648;350;1
80;50;5715.98;2.08;0.34;22.2;958;41;0
66.74;112.81;5000.08;3.25;0.44;13.85;223;776;0
80;50;9421.94;2.2;0.3;37.45;570;429;0
76.04;86.11;5000;2.44;0.41;15.18;439;560;0
80;50;7845.84;2.16;0.32;30.92;752;247;0
78.26;53.27;5000.01;2.3;0.35;18.96;508;491;0
53.48;131.47;5000.19;4.14;0.45;13.42;52;947;0
80;50;5631.57;2.08;0.34;21.88;947;52;0
73.28;63.27;5000;2.75;0.38;17.26;332;666;1
80;50.01;10992.67;2.15;0.3;43.48;772;227;0
48.23;132.39;5000.01;4.34;0.46;13.39;10;989;0
78.55;59.85;5000.52;2.28;0.37;17.94;522;477;0
80;50;9157.61;2.2;0.31;36.38;578;421;0
80;50;9143.54;2.2;0.31;36.32;579;420;0
78.36;50.27;5000.05;2.28;0.34;19.49;524;475;0
79.9;52.93;5000;2.15;0.35;19.08;760;239;0
80;50;9773.52;2.2;0.3;38.85;607;391;1
80;50;8164.32;2.17;0.31;32.26;707;292;0
80;50;7254.45;2.12;0.32;28.42;840;159;0
80;50;5496;2.08;0.34;21.38;923;76;0
57.01;129.35;5000.17;3.96;0.45;13.47;85;914;0
60.77;134.76;5000.02;3.76;0.45;13.49;122;877;0
52.51;136.94;5000.75;4.18;0.45;13.41;36;963;0
80;50;5209.8;2.11;0.34;20.34;874;125;0
53.4;136.81;5000.08;4.15;0.45;13.41;44;955;0
80;52.1;5162.35;2.12;0.35;19.79;818;181;0
80;50;5312.85;2.1;0.34;20.71;892;107;0
80;50;8009.92;2.16;0.32;31.61;731;267;1
80;50;10997.64;2.15;0.3;43.5;774;225;0
80;50;6430.94;2.08;0.33;25.01;943;56;0
80;50;6925.01;2.1;0.33;27.04;880;119;0
68.52;72.35;5000.01;3.14;0.4;16.04;246;753;0
80;55.18;5000.04;2.15;0.35;18.71;764;235;0
78.26;52.38;5000.01;2.3;0.35;19.11;510;488;1
80;50;10276.04;2.18;0.3;40.8;673;326;0
80;50;8270.13;2.18;0.31;32.7;690;309;0
80;50;8496.59;2.19;0.31;33.65;659;340;0
80;50;11305.72;2.13;0.3;44.62;823;176;0
80;50;6493.01;2.08;0.33;25.26;934;65;0
55.26;133.61;5000.26;4.06;0.45;13.43;68;931;0
80;64.56;5341.97;2.12;0.37;18.43;777;222;0
54.46;134.81;5000.19;4.1;0.45;13.42;59;940;0
74.7;75.54;5000.01;2.59;0.4;15.96;388;611;0
80;52.1;5027.27;2.14;0.35;19.32;803;196;0
80;50;6918.32;2.1;0.33;27.01;881;118;0
76.08;66.33;5000.02;2.49;0.38;16.98;421;577;1
78.86;61.13;5000.43;2.26;0.37;17.76;537;462;0
80;50;10679.74;2.17;0.3;42.33;730;269;0
80;50;5803.63;2.07;0.34;22.54;974;25;0
80;50;8705.41;2.19;0.31;34.52;630;369;0
80;50.01;7851.05;2.16;0.32;30.94;751;248;0
77.68;66.6;5000.02;2.35;0.38;17.01;488;511;0
76.44;56.97;5000.01;2.47;0.36;18.28;429;569;1
80;50;11403.53;2.12;0.3;44.97;832;167;0
80;50;6384.17;2.08;0.33;24.82;948;51;0
78.56;50.84;5000.01;2.26;0.34;19.4;534;464;1
77.46;63.41;5000.16;2.38;0.38;17.4;470;529;0
80;50;7442.3;2.13;0.32;29.21;815;184;0
58.48;129.6;5000.02;3.88;0.45;13.48;102;897;0
78.2;53.61;5000.32;2.31;0.35;18.9;503;496;0
79.07;59.71;5000.28;2.24;0.37;17.98;546;453;0
80;50;7247.01;2.12;0.32;28.39;842;157;0
80;50.02;9861.61;2.2;0.3;39.19;617;382;0
80;50;6723.26;2.09;0.33;26.21;906;93;0
80;50;10904.85;2.15;0.3;43.16;758;241;0
80;85.86;5721.11;2.07;0.41;17.41;860;139;0
78.81;129.99;5000.43;2.33;0.44;13.89;480;519;0
80;50;11238.58;2.13;0.3;44.38;811;188;0
55.26;134.81;5000.49;4.06;0.45;13.43;68;931;0
77.16;53.43;5000.04;2.4;0.35;18.89;456;543;0
80;50;8444.5;2.18;0.31;33.43;666;333;0
80;50;5276.51;2.1;0.34;20.58;886;113;0
80;50;11069.65;2.14;0.3;43.77;785;214;0
80;50;5844.33;2.07;0.33;22.69;981;18;0
80;50;7905.87;2.16;0.32;31.17;743;256;0
80;50;11794.65;2.1;0.29;46.34;893;106;0
63.85;115.04;5000.06;3.47;0.44;13.75;181;818;0
60.82;132.43;5000;3.74;0.45;13.5;126;873;0
80;50;9871.74;2.19;0.3;39.24;618;381;0
51.9;134.76;5000.02;4.21;0.45;13.4;35;964;0
49.33;132.43;5000;4.3;0.45;13.4;16;983;0
64.74;132.12;5000.12;3.48;0.44;13.57;171;828;0
80;50;5614.49;2.08;0.34;21.82;945;54;0
80;50;7920.27;2.16;0.32;31.23;741;258;0
76.89;86.02;5000.3;2.37;0.41;15.21;474;525;0
80;50;7090.11;2.11;0.32;27.73;865;134;0
80;50;11413.05;2.12;0.3;45;834;165;0
80;50;9810.54;2.2;0.3;38.99;613;386;0
80;50;10570.68;2.17;0.3;41.92;713;286;0
80;50;10081.82;2.19;0.3;40.05;645;354;0
78.56;50.84;5000.01;2.26;0.34;19.4;534;464;1
80;50;9171.95;2.2;0.31;36.44;572;427;0
48.18;132.39;5000;4.34;0.46;13.39;9;990;0
80;50;5542.47;2.08;0.34;21.55;930;69;0
80;50;8830.57;2.2;0.31;35.04;616;383;0
80;50;6479.55;2.08;0.33;25.21;938;61;0
80;50;11589.65;2.11;0.29;45.62;866;133;0
62.84;134.97;5000.04;3.62;0.45;13.53;146;853;0
80;50;8552.41;2.19;0.31;33.88;650;349;0
80;50;9534.03;2.2;0.3;37.9;580;419;0
80;50;5224.65;2.1;0.34;20.4;877;122;0
59.76;133.77;5000.08;3.81;0.45;13.48;113;886;0
80;50;11578.53;2.11;0.29;45.58;864;135;0
77.77;55.67;5003.68;2.35;0.36;18.56;483;516;0
80;50;7011.24;2.11;0.32;27.4;872;127;0
80;50.01;8880;2.2;0.31;35.24;610;389;0
80;88.44;5229.02;2.08;0.41;15.79;910;89;0
80;50;11278.26;2.13;0.3;44.52;818;181;0
74.64;55.84;5000.36;2.64;0.36;18.39;366;632;1
80;50.08;5156.03;2.11;0.34;20.14;862;137;0
80;50;5430.37;2.09;0.34;21.14;914;85;0
77.51;66.24;5000.13;2.37;0.38;17.04;479;520;0
77.47;50.1;5000.06;2.36;0.34;19.48;480;519;0
80;50.01;11138.59;2.14;0.3;44.01;798;201;0
80;50;7269.15;2.12;0.32;28.48;836;163;0
80;50;7832.36;2.16;0.32;30.86;755;244;0
80;50;8441.73;2.18;0.31;33.42;667;332;0
80;50;6410.26;2.08;0.33;24.93;946;53;0
80;50;10675.54;2.17;0.3;42.31;728;271;0
80;50;10956.97;2.15;0.3;43.35;766;233;0
80;50;5827.79;2.07;0.33;22.63;976;23;0
80;50;10224.73;2.18;0.3;40.61;664;335;0
77.58;68.19;5000.32;2.36;0.39;16.82;485;514;0
80;50;7154.05;2.12;0.32;28;854;145;0
80;50;11156.35;2.14;0.3;44.08;800;199;0
80;50;7036.39;2.11;0.32;27.51;869;130;0
80;50;6031.05;2.07;0.33;23.42;990;9;0
77.32;62.39;5000.08;2.39;0.37;17.53;462;537;0
80;50;10767.64;2.16;0.3;42.66;739;260;0
79.98;50;5895.2;2.07;0.33;22.89;969;30;0
80;50;7935.11;2.16;0.32;31.29;740;259;0
71.8;79.75;5000.02;2.83;0.41;15.5;312;687;0
55.62;131.33;5000.01;4.04;0.45;13.44;73;926;0
59.15;129.66;5000.01;3.84;0.45;13.49;108;891;0
80;50;6140.24;2.07;0.33;23.85;982;17;0
80;50;5759.55;2.07;0.34;22.37;967;32;0
80;50;7611.39;2.14;0.32;29.93;791;208;0
80;50;11379.6;2.12;0.3;44.88;829;170;0
80;50;5578.86;2.08;0.34;21.69;940;59;0
79.99;50;6660.44;2.09;0.33;25.95;911;88;0
80;50;7629.16;2.14;0.32;30;786;213;0
80;50;8608.45;2.19;0.31;34.12;644;355;0
50.79;132.43;5000;4.25;0.45;13.4;29;970;0
80;83.88;5689.79;2.07;0.4;17.47;861;138;0
80;50;7188.72;2.12;0.32;28.14;850;149;0
80;50;8107.71;2.17;0.31;32.02;717;282;0
80;50;11041.38;2.15;0.3;43.66;781;218;0
80;50;5599.69;2.08;0.34;21.77;944;55;0
80;50;9459.16;2.2;0.3;37.6;574;425;0
80;50;7707.89;2.15;0.32;30.33;775;224;0
80;50;10077.98;2.19;0.3;40.04;646;353;0
78.26;53.77;5000.01;2.3;0.35;18.88;507;492;0
80;50;10143.54;2.19;0.3;40.29;651;348;0
80;53.24;5264.79;2.12;0.35;19.94;821;178;0
80;50;5743.03;2.07;0.34;22.31;965;34;0
76.08;66.33;5000.02;2.49;0.38;16.98;421;577;1
80;50;8985.26;2.2;0.31;35.67;596;403;0
59.04;124.85;5000.14;3.83;0.45;13.53;109;890;0
80;50;10026.57;2.19;0.3;39.84;636;363;0
73.97;75.34;5000.19;2.65;0.4;15.95;365;634;0
80;50;6805.71;2.1;0.33;26.55;898;101;0
80;50;10051.36;2.19;0.3;39.94;641;358;0
75.24;55.05;5000.06;2.58;0.36;18.54;385;613;1
80;50;8231.7;2.18;0.31;32.54;697;302;0
80;50;11618.16;2.11;0.29;45.72;868;131;0
77.95;58.63;5000.28;2.34;0.36;18.09;494;505;0
80;50;7142.8;2.11;0.32;27.95;856;143;0
80;60.19;5013.15;2.15;0.37;17.98;758;241;0
80;50;10043.64;2.19;0.3;39.91;639;360;0
80;50;11763.26;2.1;0.29;46.23;888;111;0
80;50;5873.57;2.07;0.33;22.81;984;15;0
80;50;6464.49;2.08;0.33;25.15;939;60;0
80;50;9955.52;2.19;0.3;39.56;628;371;0
79.99;50;6026.45;2.07;0.33;23.4;985;14;0
80;50;7680.1;2.15;0.32;30.22;780;219;0
80;50;6751.43;2.09;0.33;26.32;904;95;0
78.65;53.35;5000.45;2.27;0.35;18.96;530;469;0
80;50;10451.17;2.18;0.3;41.47;695;304;0
48.03;132.39;5000;4.34;0.46;13.39;8;991;0
80;50;9302.63;2.2;0.31;36.97;566;433;0
80;50.01;8523.69;2.19;0.31;33.76;654;345;0
80;50;8342.52;2.18;0.31;33.01;682;317;0
79.86;55.37;5000.34;2.16;0.36;18.68;735;264;0
80;50;7723.08;2.15;0.32;30.4;770;229;0
80;50;7862.77;2.16;0.32;30.99;750;249;0
80;50;5788.51;2.07;0.34;22.48;972;27;0
79.9;52.93;5000.01;2.15;0.35;19.08;761;238;0
78.23;126.2;5000;2.35;0.44;13.91;473;526;0
80;50;8527.2;2.19;0.31;33.78;653;346;0
80;50;7905.87;2.16;0.32;31.17;744;255;0
79.53;61.23;5000;2.2;0.37;17.77;608;391;0
80;50;6287.18;2.08;0.33;24.43;960;39;0
66.6;105.17;5000.14;3.24;0.43;14.04;224;775;0
80;50;7665.58;2.15;0.32;30.15;782;217;0
80;50;7284.2;2.12;0.32;28.55;833;166;0
80;50;9098.67;2.2;0.31;36.14;584;415;0
80;50;8475.44;2.19;0.31;33.56;661;338;0
80;50;11179.22;2.14;0.3;44.16;803;196;0
63.3;134.76;5000.02;3.59;0.45;13.53;155;844;0
80;50;7605.4;2.14;0.32;29.9;792;207;0
80;50;5961.74;2.07;0.33;23.15;991;8;0
80;50;5294.9;2.1;0.34;20.65;889;110;0
