speed;rate;vol;wear;rough;cost;victories;defeats;draws
74.31;149.92;5000.01;3.05;0.37;14.9;20;979;0
72.82;143.64;5000;3.02;0.37;15.02;24;975;0
79.69;76.49;5787.49;2.07;0.34;18.88;352;647;0
76.85;50;9573.44;1.45;0.27;39.27;857;141;1
80;148.94;5000;2.78;0.38;14.46;107;892;0
73.14;93.3;5000;2.56;0.35;15.96;192;807;0
76.53;50;9260.49;1.43;0.27;37.92;892;106;1
75.72;149.98;5000.03;2.99;0.37;14.79;40;959;0
73.87;80.35;5000.02;2.47;0.34;16.66;238;761;0
72.31;57.09;5000;2.27;0.3;19.19;398;601;0
75.85;150;5000.03;2.98;0.37;14.78;43;956;0
74.21;116.91;5000.01;2.67;0.37;15.16;139;860;0
79.38;149.92;5000;2.83;0.38;14.5;86;913;0
75.03;72.22;5000.04;2.39;0.33;17.25;287;712;0
76.15;61.36;5019.16;2.26;0.31;18.43;398;601;0
80;50;7963.99;1.4;0.28;31.17;859;140;0
75.77;150;5000.06;2.98;0.37;14.78;41;958;0
74.32;144.71;5000;2.97;0.37;14.9;37;962;0
80;67.72;5871.96;1.98;0.33;20;343;656;0
67.87;50;5109.36;2.13;0.28;21.01;580;419;0
76.79;62.86;5000.02;2.28;0.32;18.14;380;619;0
74.97;98.41;5000.01;2.52;0.36;15.62;205;794;0
74.31;77.61;5000.02;2.44;0.34;16.84;253;746;0
77.02;55.88;5000.03;2.18;0.3;19.07;465;534;0
75.88;66.48;5000;2.33;0.32;17.78;335;664;0
79.78;94.99;5530.68;2.21;0.36;16.91;303;696;0
78.82;90.58;5003.21;2.36;0.36;15.74;283;716;0
69.48;80.25;5000.31;2.6;0.34;16.94;180;819;0
79.91;66.55;5049.78;2.24;0.33;17.66;393;606;0
79.6;67.83;5558.04;2.08;0.33;19.04;380;619;0
79.95;69.67;5033.43;2.26;0.33;17.28;371;628;0
72.8;94.03;5000.23;2.57;0.35;15.94;184;815;0
80;50;10810.9;1.58;0.27;43.83;724;275;0
77.78;53.99;5000.01;2.14;0.3;19.3;493;506;0
79.97;73.39;5000.07;2.29;0.34;16.84;346;653;0
72.71;52.35;5000;2.16;0.29;19.9;515;484;0
79.94;71.04;5156.97;2.22;0.34;17.49;385;614;0
61.4;50;5013.49;2.3;0.27;21.06;505;494;0
73.89;149.91;5000.01;3.07;0.37;14.93;15;984;0
73.81;120.24;5000.02;2.71;0.37;15.13;122;877;0
75.12;50;8541.18;1.41;0.27;34.91;917;82;0
72.71;65.5;5000;2.38;0.32;18.09;308;691;0
74.33;105.9;5000;2.59;0.36;15.41;173;826;0
76.94;71.12;5000.04;2.34;0.33;17.24;322;677;0
74.97;95.54;5000;2.51;0.36;15.74;209;790;0
70.57;66.56;5000;2.44;0.32;18.1;277;722;0
71.49;54.61;5000;2.23;0.29;19.62;429;570;0
72.74;77.07;5000.01;2.48;0.34;16.98;230;769;0
79.94;60;5000;2.2;0.31;18.3;439;560;0
73.66;89.04;5000.24;2.52;0.35;16.14;210;789;0
79.51;88.3;5720.55;2.14;0.35;17.84;335;664;0
77.05;136.89;5031.26;2.75;0.37;14.81;85;914;0
73.58;136.89;5000;2.9;0.37;14.98;59;940;0
72.91;63.92;5000.36;2.36;0.31;18.26;330;669;0
73.46;129.76;5000;2.82;0.37;15.04;83;916;0
80;73.86;5001.05;2.29;0.34;16.8;343;656;0
73.49;56.05;5000.01;2.23;0.3;19.27;430;569;0
79.1;61.97;5000;2.23;0.32;18.1;412;587;0
74.01;83.26;5000.02;2.48;0.35;16.45;230;769;0
73.18;109.24;5000;2.65;0.36;15.4;147;852;0
76.15;134.79;5000;2.77;0.37;14.81;92;907;0
72.55;93.58;5000.02;2.58;0.35;15.98;180;819;0
79.57;89.51;5705.32;2.15;0.36;17.72;333;666;0
78.82;92.58;5000.06;2.37;0.36;15.64;279;720;0
74.52;67.04;5000.04;2.36;0.32;17.8;319;680;0
74.09;58.92;5003.52;2.27;0.31;18.83;398;601;0
73.66;116.99;5000.09;2.69;0.37;15.2;129;870;0
73.14;86.82;5000.24;2.52;0.35;16.29;208;791;0
